session_id,num_events,num_commands,session_duration,max_inter_command_time,mean_inter_command_time,std_inter_command_time,command_error_rate,file_transfer_ratio,login_error_rate,reconnaissance_ratio,exploit_ratio,unique_commands_ratio,command_diversity
9ae44e9243a0,78.0,23.0,34.961846,7.419241,1.3008660454545455,1.4210529228877296,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
9b005e62ae2e,41.0,19.0,30.641724,1.781995,1.232157,0.19626875676270145,0.0,0.0,0.0,0.048780486615110086,0.024390243307555043,0.5588235294117647,16.0
9b0480c74736,16.0,7.0,61.264396,17.207016,2.873284833333333,7.022066026215174,0.4285713673469475,0.0,0.0,0.0,0.06249999609375024,0.2857142857142857,6.0
9b138ac45b1d,8.0,1.0,5.177339,0.0,0.0,0.0,0.0,0.0,0.0,0.3749999531250059,0.12499998437500197,1.0,1.0
9b2b9197bdd9,78.0,23.0,29.090127,5.898973,1.0748570454545452,1.0942702086728844,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
9b2e0d7440a9,60.0,28.0,34.771653,0.277286,0.04158103703703704,0.08215878883342609,0.07142856887755111,0.035714284438775556,0.0,0.0,0.03333333277777779,0.3214285714285714,20.0
9b31beee7ede,59.0,28.0,63.130356,0.244178,0.038118111111111116,0.07316235728334901,0.07142856887755111,0.0,0.0,0.0,0.016949152255099114,0.3214285714285714,20.0
9b43c8f8c63f,41.0,19.0,12.489459,0.593136,0.46116872222222227,0.08322738020472488,0.0,0.0,0.0,0.048780486615110086,0.024390243307555043,0.5588235294117647,16.0
9b4fc67d94e7,78.0,23.0,70.39169,23.963281,2.6454422272727274,4.834157304139002,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
9b5b62252bdf,16.0,6.0,2.6457800000000002,0.314007,0.11744240000000002,0.1545358877147959,0.49999991666668053,0.0,0.0,0.0,0.06249999609375024,0.375,6.0
9b69111b92d0,41.0,19.0,30.073243,1.666388,1.1920476111111111,0.1735628695352507,0.0,0.0,0.0,0.048780486615110086,0.024390243307555043,0.5588235294117647,16.0
9b692e75fdd6,59.0,28.0,63.189778,0.262064,0.03704248148148149,0.07454383046048009,0.07142856887755111,0.0,0.0,0.0,0.016949152255099114,0.3214285714285714,20.0
9bb409aec405,13.0,6.0,2.597724,0.27225,0.05973639999999999,0.11894493701625133,0.33333327777778704,0.0,0.0,0.0,0.07692307100591762,0.16666666666666663,6.0
9bc198d0e2e7,41.0,19.0,32.375126,1.786464,1.0554957222222223,0.3142032830411857,0.0,0.0,0.0,0.048780486615110086,0.024390243307555043,0.5588235294117647,16.0
9c04e403f265,78.0,23.0,32.293089,6.02534,1.1862745454545454,1.1158759932037476,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
9c3585329ae7,78.0,23.0,5.235353,0.524962,0.17212331818181817,0.0905723894380235,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
9c40c19217ca,17.0,7.0,4.500163,0.672987,0.193383,0.2960966714551178,0.4285713673469475,0.0,0.0,0.0,0.05882352595155729,0.33333333333333337,7.0
9c8ad53ad516,78.0,23.0,5.726432,0.461608,0.18807909090909092,0.08508258834517878,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
9c932abf9eac,78.0,23.0,36.918469,8.322331,1.3719844545454543,1.589475536796178,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
9c9e3f6e39ea,6.0,1.0,4.649959,0.0,0.0,0.0,0.0,0.0,0.0,0.33333327777778704,0.16666663888889352,1.0,1.0
