session_id,num_events,num_commands,session_duration,max_inter_command_time,mean_inter_command_time,std_inter_command_time,command_error_rate,file_transfer_ratio,login_error_rate,reconnaissance_ratio,exploit_ratio,unique_commands_ratio,command_diversity,final_cluster,final_cluster_name
45ba9c43ad26,78.0,23.0,5.939235,0.685811,0.1960566818181818,0.1216969683420907,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
45eea7ccccaf,78.0,23.0,11.277515,1.643381,0.4043391818181817,0.2948755485123199,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4605903351cb,78.0,23.0,5.595315,0.535552,0.1877615454545455,0.0919097327266203,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4619cf0a242f,41.0,19.0,32.508543,2.025353,1.290888,0.2534223017497032,0.0,0.0,0.0,0.04878048661511,0.024390243307555,0.5588235294117647,16.0,G1_l1_0_1,Massive_Automated_Bots
4622c7ae5846,41.0,19.0,27.347866,1.196814,1.085613111111111,0.1336841829034952,0.0,0.0,0.0,0.04878048661511,0.024390243307555,0.5588235294117647,16.0,G1_l1_0_1,Massive_Automated_Bots
4625912c3a9d,41.0,19.0,14.708703,0.736274,0.5567594444444444,0.1075511233787269,0.0,0.0,0.0,0.04878048661511,0.024390243307555,0.5588235294117647,16.0,G1_l1_0_1,Massive_Automated_Bots
463fdfaecfbe,78.0,23.0,78.190493,13.088713,2.8208073181818176,3.0122331181462827,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G2_l1_2_3_l2_0,IoT_Mirai_Like_Bots
4655e05b68d9,78.0,23.0,36.074783,7.952214,1.3419810909090908,1.505402003770893,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
465ca452d7f1,78.0,23.0,5.651994,0.580494,0.1846817727272727,0.1015681072670108,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
46790f46861c,41.0,19.0,27.683096,1.264931,1.1396924999999998,0.1172996982601053,0.0,0.0,0.0,0.04878048661511,0.024390243307555,0.5588235294117647,16.0,G1_l1_0_1,Massive_Automated_Bots
467d510d050a,78.0,23.0,6.068933,0.604748,0.2091859545454545,0.1033273538491817,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4695784e785d,78.0,23.0,32.15574,6.406179,1.1881441818181817,1.1863770570012375,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
46a5af93dafa,13.0,6.0,2.761305,0.289472,0.061533,0.1274260525716778,0.333333277777787,0.0,0.0,0.0,0.0769230710059176,0.1666666666666666,6.0,G2_l1_2_3_l2_0,IoT_Mirai_Like_Bots
46ae16db03a6,79.0,23.0,33.494357,6.942512,1.2516476363636362,1.2926726665649164,0.0869565179584122,0.2173912948960306,0.0,0.025316455375741,0.0759493661272232,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
46c19778860b,41.0,19.0,11.578235,0.534256,0.4164352777777778,0.0830754468765701,0.0,0.0,0.0,0.04878048661511,0.024390243307555,0.5588235294117647,16.0,G1_l1_0_1,Massive_Automated_Bots
46f52dd8fd04,41.0,19.0,12.546594,0.542551,0.4712913888888889,0.089059101004788,0.0,0.0,0.0,0.04878048661511,0.024390243307555,0.5588235294117647,16.0,G1_l1_0_1,Massive_Automated_Bots
46fd289f7c98,78.0,23.0,22.055398,4.273594,0.8120456363636364,0.7874482998797926,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4711599f2a99,78.0,23.0,15.041536,3.048712,0.546494590909091,0.5689777027553272,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4778a5e7adb1,78.0,23.0,38.967799,10.822883,1.4547566363636364,2.109746376556412,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
479099213845,41.0,19.0,26.938329,1.177649,1.0827840555555557,0.1172767495027804,0.0,0.0,0.0,0.04878048661511,0.024390243307555,0.5588235294117647,16.0,G1_l1_0_1,Massive_Automated_Bots
47ade8059f02,78.0,23.0,7.926253,1.546484,0.2858141363636364,0.3013609069958501,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
47c58d58388d,78.0,23.0,14.525654,2.427617,0.5299717727272728,0.4376319258930393,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
47efde4036e0,78.0,23.0,30.062938,5.953732,1.1099640454545452,1.1000328111321855,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4818e49a50a1,78.0,23.0,37.110289,11.157391,1.4312128636363637,2.187529616512704,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
48311da29bae,78.0,23.0,44.661364,12.527998,1.661869681818182,2.46597573331704,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
484b86d5a651,78.0,23.0,5.982671,0.62001,0.2012268181818181,0.1093843475795048,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
48541123ad11,78.0,23.0,6.684078,0.795367,0.2290041363636363,0.1407701845529647,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
485e7ed200fb,77.0,23.0,32.854849,7.205414,1.230600136363636,1.3521212957062725,0.0869565179584122,0.1304347769376184,0.0,0.0259740256367009,0.0519480512734019,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
486a97c1bedb,78.0,23.0,16.206855,2.62078,0.5791892272727273,0.47129035145822,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
48782091eafb,78.0,23.0,32.259439,6.39761,1.2113834090909092,1.180974874471154,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
488904d3ea4b,79.0,23.0,37.908063,9.875524,1.4028976363636363,1.913851502115179,0.0869565179584122,0.2173912948960306,0.0,0.025316455375741,0.0759493661272232,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
488d40a14a55,78.0,23.0,14.039123,2.293174,0.5067861818181819,0.4115725635627142,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
48941164b469,41.0,19.0,21.406708,1.171185,0.8568545000000001,0.1200368810144468,0.0,0.0,0.0,0.04878048661511,0.024390243307555,0.5588235294117647,16.0,G1_l1_0_1,Massive_Automated_Bots
48f51836a8ef,18.0,10.0,0.84881,0.079077,0.0431943333333333,0.0371648656428353,0.299999970000003,0.0,0.0,0.0,0.0555555524691359,0.1538461538461538,12.0,G2_l1_2_3_l2_0,IoT_Mirai_Like_Bots
492e5a1cb250,41.0,19.0,28.781017,1.284524,1.191523277777778,0.1067477827557614,0.0,0.0,0.0,0.04878048661511,0.024390243307555,0.5588235294117647,16.0,G1_l1_0_1,Massive_Automated_Bots
49903f7397bb,78.0,23.0,14.436265,2.69148,0.5205868636363636,0.4967388322587056,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
499d439f2ffc,19.0,10.0,1.390059,0.113482,0.0559711111111111,0.0493857170532241,0.299999970000003,0.0,0.499999750000125,0.0526315761772854,0.0526315761772854,0.1538461538461538,12.0,G2_l1_2_3_l2_0,IoT_Mirai_Like_Bots
49bb0b5d2a09,78.0,23.0,5.377137,0.506613,0.1780228181818181,0.0882038212943053,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
49c65f6f9a5e,78.0,23.0,6.131709,0.611846,0.2061556818181817,0.1146503853320986,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
49e3cbaf4a7e,78.0,23.0,19.715438,3.61326,0.7208583636363636,0.6597775735973843,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
49e78fee0665,41.0,19.0,26.90926,1.320251,1.0634418333333333,0.1602623951044587,0.0,0.0,0.0,0.04878048661511,0.024390243307555,0.5588235294117647,16.0,G1_l1_0_1,Massive_Automated_Bots
4a3df7458370,78.0,23.0,21.45069,4.175113,0.7919288181818183,0.7703345978375788,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4a5dce423989,41.0,19.0,30.641204,1.284919,1.2131808333333334,0.1413694415728436,0.0,0.0,0.0,0.04878048661511,0.024390243307555,0.5588235294117647,16.0,G1_l1_0_1,Massive_Automated_Bots
4ad2087a9b35,77.0,23.0,33.299822,6.132073,1.2260253636363634,1.1250825130050537,0.0869565179584122,0.1304347769376184,0.0,0.0259740256367009,0.0519480512734019,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4b1b701fcf31,41.0,19.0,35.34297,3.147273,1.435391888888889,0.6176514045551327,0.0,0.0,0.0,0.04878048661511,0.024390243307555,0.5588235294117647,16.0,G1_l1_0_1,Massive_Automated_Bots
4b365b212e7b,79.0,23.0,123.548861,19.025394,4.006174954545455,4.746483177395514,0.0869565179584122,0.2173912948960306,0.0,0.025316455375741,0.0759493661272232,0.5384615384615384,19.0,G2_l1_2_3_l2_0,IoT_Mirai_Like_Bots
4b4705cd50e3,78.0,23.0,8.711115,1.085045,0.3078475454545455,0.1899611003667473,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4b7cae09df64,78.0,23.0,14.315374,2.545718,0.5199887272727272,0.4647768766073398,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4bb4d8ff8ac1,78.0,23.0,18.007473,3.260318,0.6566702272727273,0.5985112964884448,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4c12192428ff,41.0,19.0,19.598156,0.8365,0.7581429444444444,0.1229627523594859,0.0,0.0,0.0,0.04878048661511,0.024390243307555,0.5588235294117647,16.0,G1_l1_0_1,Massive_Automated_Bots
4c2c142571e0,78.0,23.0,29.550967,5.940355,1.0921858636363635,1.1006867010274952,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4c4f04f09401,78.0,23.0,29.378402,5.904005,1.083037318181818,1.0940533497259666,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4c7b0fa24add,41.0,19.0,5.725474,0.255135,0.1782091666666666,0.0411418332132521,0.0,0.0,0.0,0.04878048661511,0.024390243307555,0.5588235294117647,16.0,G1_l1_0_1,Massive_Automated_Bots
4cb967085372,78.0,23.0,19.530878,3.546434,0.7122995454545454,0.6504897797949545,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4cbcd741e233,78.0,23.0,16.849892,3.037624,0.6152123636363636,0.5530210093760364,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4cc226cc9bce,77.0,23.0,21.945775,4.161145,0.8067530454545455,0.7642456705565471,0.0869565179584122,0.1304347769376184,0.0,0.0259740256367009,0.0519480512734019,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4ce4b1684763,41.0,19.0,30.746255,2.250001,1.2706849444444446,0.3479724032354683,0.0,0.0,0.0,0.04878048661511,0.024390243307555,0.5588235294117647,16.0,G1_l1_0_1,Massive_Automated_Bots
4cf99a38f1fd,78.0,23.0,31.660846,6.655554,1.1872717272727271,1.2401943369221722,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4d02aada3a24,78.0,23.0,22.090911,4.212592,0.8152537272727273,0.7734098395074696,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4d0918fc0ac6,78.0,23.0,32.447868,6.552471,1.2084723181818182,1.212989100439916,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4d2c49516887,77.0,23.0,8.66513,0.648009,0.3063314545454545,0.1430506420526951,0.0869565179584122,0.1304347769376184,0.0,0.0259740256367009,0.0519480512734019,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4d48f34c10a2,41.0,19.0,20.641231,0.882372,0.8018859444444445,0.1177813075479407,0.0,0.0,0.0,0.04878048661511,0.024390243307555,0.5588235294117647,16.0,G1_l1_0_1,Massive_Automated_Bots
4db5a5525b2c,78.0,23.0,17.326238,3.177405,0.6345881363636363,0.5823561787572059,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4dbd0bdb7074,78.0,23.0,13.806425,2.33828,0.4977383181818182,0.4234507846455051,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4dc35b84d394,41.0,19.0,16.716245,0.795431,0.6819927222222222,0.070221224284237,0.0,0.0,0.0,0.04878048661511,0.024390243307555,0.5588235294117647,16.0,G1_l1_0_1,Massive_Automated_Bots
4de8c534549a,78.0,23.0,27.400652,5.395647,1.0511438636363637,1.0073469910165158,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4dfe991eae8d,7.0,1.0,6.228569,0.0,0.0,0.0,0.0,0.0,0.0,0.285714244897965,0.1428571224489825,1.0,1.0,L2_1,Other_Bot_Behaviour
4e4babbb4400,78.0,23.0,14.130594,2.347322,0.5146678181818183,0.4223215675353192,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4e51533e50be,78.0,23.0,30.173476,6.201518,1.1292586363636363,1.1547153400185464,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4e5634854baa,78.0,23.0,21.347381,4.228308,0.7868110454545455,0.7828106967713616,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4e822ff90d82,78.0,23.0,5.569066,0.568815,0.1811138636363636,0.0978360647420909,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4e89de1415d9,78.0,23.0,30.972147,6.204363,1.146198681818182,1.1481776870176823,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4ec5d8344abf,78.0,23.0,19.179543,3.748049,0.7128962272727274,0.6900941584152488,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4eccbee9346a,78.0,23.0,8.732504,1.247244,0.291164,0.2246809467925997,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4f04642ab3ba,41.0,19.0,33.953795,2.922263,1.3847671111111113,0.4800163318526579,0.0,0.0,0.0,0.04878048661511,0.024390243307555,0.5588235294117647,16.0,G1_l1_0_1,Massive_Automated_Bots
4f5082c4d529,10.0,5.0,6.790258,1.054878,1.0319925,0.0203270293369854,0.0,0.0,0.0,0.199999980000002,0.099999990000001,0.1999999999999999,5.0,G3_l2_2_l3_1_2,SemiHuman_or_ScriptKiddie_Activity
4f6d978bb283,78.0,23.0,23.747006,4.627972,0.8732573181818183,0.8533822765973716,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4f7e5a1427f8,78.0,23.0,7.201353,0.813675,0.2486493181818182,0.141679472337549,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
4f9604ebe283,41.0,19.0,48.964806,3.931096,1.9524558888888888,0.9354496782124369,0.0,0.0,0.0,0.04878048661511,0.024390243307555,0.5588235294117647,16.0,G1_l1_0_1,Massive_Automated_Bots
4fc1feb4b9f7,78.0,23.0,6.284074,0.618398,0.2089495909090909,0.1055703602440702,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
5037d4192025,41.0,19.0,13.128049,0.540076,0.4773504444444445,0.0867545077948807,0.0,0.0,0.0,0.04878048661511,0.024390243307555,0.5588235294117647,16.0,G1_l1_0_1,Massive_Automated_Bots
503b302658b3,41.0,19.0,16.036279,0.547635,0.4801288888888889,0.0875176718133771,0.0,0.0,0.0,0.04878048661511,0.024390243307555,0.5588235294117647,16.0,G1_l1_0_1,Massive_Automated_Bots
50485105cc8f,78.0,23.0,14.800802,2.325919,0.5314545454545454,0.4184391761384234,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
5087bceabe56,78.0,23.0,13.497457,2.231504,0.4864814545454546,0.4017273555011832,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
50bbe4e2aa4f,78.0,23.0,13.60304,2.303816,0.4932206363636364,0.4157506581770176,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
50d2634b79d6,78.0,23.0,23.818193,4.799267,0.8946670909090909,0.8866954789264793,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
50d74965e6fb,78.0,23.0,29.983513,5.944378,1.1162155454545457,1.1014478152592193,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
5104dcb8e739,41.0,19.0,6.522905,0.356022,0.2336667777777777,0.0584564151056711,0.0,0.0,0.0,0.04878048661511,0.024390243307555,0.5588235294117647,16.0,G1_l1_0_1,Massive_Automated_Bots
5109e589e702,78.0,23.0,7.439207,0.720594,0.2583342727272727,0.149722405682167,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
516862d8deec,78.0,23.0,8.434336,1.186664,0.2944646363636363,0.2114047682650389,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
5174dafde6e6,41.0,19.0,28.624013,1.64386,1.1623656666666669,0.1654836616040458,0.0,0.0,0.0,0.04878048661511,0.024390243307555,0.5588235294117647,16.0,G1_l1_0_1,Massive_Automated_Bots
5177a0d6b6d5,106.0,50.0,204.711507,54.498848,4.045051,8.452960598326124,0.0,0.0,0.0,0.0283018865254539,0.0094339621751513,0.98,2.0,L3_0,Skilled_Human_Operators
518b448978b3,80.0,23.0,23.124394,4.155413,0.866505681818182,0.7622672754098156,0.0869565179584122,0.2608695538752368,0.0,0.0249999996875,0.08749999890625,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
519ed974862b,78.0,23.0,9.041941,1.339221,0.3204862272727272,0.2454510927963978,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
51cbca8ef2e2,78.0,23.0,17.347093,3.093787,0.6323004999999999,0.5636256398465672,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
52294f5d6bf1,41.0,19.0,80.343722,20.456021,4.110811,6.425916005051402,0.0,0.0,0.0,0.04878048661511,0.024390243307555,0.5588235294117647,16.0,G2_l1_2_3_l2_0,IoT_Mirai_Like_Bots
523477de2bc5,41.0,19.0,38.231532,2.545021,1.527294611111111,0.5282943870930452,0.0,0.0,0.0,0.04878048661511,0.024390243307555,0.5588235294117647,16.0,G1_l1_0_1,Massive_Automated_Bots
523508db65c5,41.0,19.0,12.877305,0.679619,0.5363869444444443,0.049841319760489,0.0,0.0,0.0,0.04878048661511,0.024390243307555,0.5588235294117647,16.0,G1_l1_0_1,Massive_Automated_Bots
528ab27753a5,78.0,23.0,15.003812,2.554696,0.5468086363636363,0.465536840083068,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
52981a9048b2,78.0,23.0,25.698796,4.957128,0.9538325454545454,0.9126228126355548,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
52aa2228649b,78.0,23.0,17.76148,3.648295,0.6568987272727272,0.6794614115464425,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
52cca7847e0a,41.0,19.0,16.796972,0.718935,0.6429576666666666,0.1046439227099101,0.0,0.0,0.0,0.04878048661511,0.024390243307555,0.5588235294117647,16.0,G1_l1_0_1,Massive_Automated_Bots
5312a799adf4,78.0,23.0,37.949485,6.389159,1.163021,1.199037949912782,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
53225dfa25a1,41.0,19.0,19.955468,0.860222,0.7714349444444444,0.1249005204536192,0.0,0.0,0.0,0.04878048661511,0.024390243307555,0.5588235294117647,16.0,G1_l1_0_1,Massive_Automated_Bots
5357abfb5408,79.0,23.0,29.008062,6.410842,1.0779261363636363,1.2060291164045551,0.0869565179584122,0.2173912948960306,0.0,0.025316455375741,0.0759493661272232,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
535fbfb95bdb,78.0,23.0,8.715623,1.406034,0.2949532272727272,0.2593999028868511,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
53b4195e4147,41.0,19.0,38.905256,3.211662,1.4463924444444445,0.5637904944968186,0.0,0.0,0.0,0.04878048661511,0.024390243307555,0.5588235294117647,16.0,G1_l1_0_1,Massive_Automated_Bots
53b48b02b91d,78.0,23.0,39.070346,8.99172,1.486703590909091,1.7208041000764085,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
53e74a66498b,78.0,23.0,8.538469,1.271559,0.300759909090909,0.2270740930818479,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
53f024aced29,41.0,19.0,22.526398,0.954038,0.881042388888889,0.1262272797369136,0.0,0.0,0.0,0.04878048661511,0.024390243307555,0.5588235294117647,16.0,G1_l1_0_1,Massive_Automated_Bots
53f0a4dd6742,77.0,23.0,6.392152,0.552575,0.2214372272727272,0.1075666186270194,0.0869565179584122,0.1304347769376184,0.0,0.0259740256367009,0.0519480512734019,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
540c95f18308,8.0,1.0,81.007949,0.0,0.0,0.0,0.0,0.0,0.0,0.2499999687500039,0.1249999843750019,1.0,1.0,L2_1,Other_Bot_Behaviour
541f8019ffe4,78.0,23.0,7.742387,0.716191,0.2775685454545454,0.1366825129316379,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
542e4b6f6d62,78.0,23.0,40.901552,8.367445,1.5348723181818185,1.5612021728460042,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
543a755ac777,78.0,23.0,33.320528,6.291713,1.2508663636363635,1.155585145198724,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
54442b06bd65,78.0,23.0,32.597962,6.451353,1.202462,1.1935887037364414,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
54606d1e8246,78.0,23.0,31.850301,6.46711,1.1829931818181818,1.1987522571296745,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
546084188cea,41.0,19.0,24.834463,1.167108,1.0367690555555555,0.077546794764021,0.0,0.0,0.0,0.04878048661511,0.024390243307555,0.5588235294117647,16.0,G1_l1_0_1,Massive_Automated_Bots
546416ab955e,78.0,23.0,13.797608,2.295063,0.5022604090909092,0.4135208559822022,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
54933a6c1add,78.0,23.0,14.385575,2.262185,0.5259974090909091,0.4116466264659832,0.0869565179584122,0.1739130359168245,0.0,0.0256410253122945,0.0641025632807363,0.5384615384615384,19.0,G1_l1_0_1,Massive_Automated_Bots
